annotator_id,session_id,task_index,category,method,variant,filename,label,label_index,total_labels,response_type,reject_reason,bboxes,num_bboxes,image_width,image_height,timestamp,server_received_at
annotator_0025,session_0025,7.0,multi,human_bbox_annotation,3,ILSVRC2012_val_00022857.JPEG,"dog, person",,2.0,bbox,,"[[42,96,392,355]]",1,500.0,375.0,2026-08-31T13:15:27.880Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,8.0,multi,human_bbox_annotation,3,ILSVRC2012_val_00039154.JPEG,"pirson, racket",,2.0,bbox,,"[[268,193,370,377]]",1,500.0,376.0,2026-08-31T13:15:36.944Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,9.0,multi,human_bbox_annotation,3,ILSVRC2012_val_00030479.JPEG,"dog, individual",,2.0,bbox,,"[[58,99,342,317]]",1,500.0,375.0,2026-08-31T13:16:06.248Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,10.0,udacity,human_bbox_annotation,3,1479501431172538806.jpg,car,,1.0,reject,unclear_image,[],0,480.0,300.0,2026-08-31T13:16:10.592Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,11.0,udacity,human_bbox_annotation,3,1479501447174309879.jpg,cab,,1.0,bbox,,"[[33,90,364,278]]",1,480.0,300.0,2026-08-31T13:16:20.536Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,12.0,udacity,human_bbox_annotation,3,1479503322799978016.jpg,car,,1.0,bbox,,"[[-1,84,479,261]]",1,480.0,300.0,2026-08-31T13:16:35.233Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,13.0,single/solo,human_bbox_annotation,3,ILSVRC2012_val_00031771.JPEG,croquet ball,,1.0,bbox,,"[[168,140,304,241]]",1,500.0,333.0,2026-08-31T13:16:43.000Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,14.0,single/solo,human_bbox_annotation,3,ILSVRC2012_val_00032258.JPEG,golf fihs,,1.0,bbox,,"[[130,97,437,333]]",1,500.0,375.0,2026-08-31T13:16:59.167Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,15.0,single/solo,human_bbox_annotation,3,ILSVRC2012_val_00013465.JPEG,hippopotamus,,1.0,bbox,,"[[46,158,292,428]]",1,396.0,500.0,2026-08-31T13:17:15.487Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,16.0,single/multi,human_bbox_annotation,3,ILSVRC2012_val_00048808.JPEG,isopod,,1.0,reject,other,[],0,500.0,375.0,2026-08-31T13:17:23.655Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,17.0,single/multi,human_bbox_annotation,3,ILSVRC2012_val_00039027.JPEG,dot,,1.0,reject,other,[],0,500.0,375.0,2026-08-31T13:17:30.319Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,18.0,single/multi,human_bbox_annotation,3,ILSVRC2012_val_00039795.JPEG,bare,,1.0,bbox,,"[[40,12,224,156]]",1,250.0,168.0,2026-08-31T13:17:41.388Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,19.0,multi,human_bbox_annotation,3,ILSVRC2012_val_00004709.JPEG,"brassiere, person",,2.0,bbox,,"[[58,44,317,491]]",1,338.0,500.0,2026-08-31T13:17:50.247Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,20.0,multi,human_bbox_annotation,3,ILSVRC2012_val_00006695.JPEG,"bow tie, ob oe, pearspn",,3.0,bbox,,"[[197,318,530,979]]",1,867.0,996.0,2026-08-31T13:18:03.367Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,21.0,multi,human_bbox_annotation,3,ILSVRC2012_val_00004048.JPEG,"croquet ball, flower pot, ping-pong ball",,3.0,bbox,,"[[49,50,319,402]]",1,375.0,500.0,2026-08-31T13:18:20.583Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,22.0,udacity,human_bbox_annotation,3,1478896071431847989.jpg,car,,1.0,reject,other,[],0,480.0,300.0,2026-08-31T13:18:26.511Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,23.0,udacity,human_bbox_annotation,3,1478898995863305961.jpg,can,,1.0,bbox,,"[[123,116,309,304]]",1,480.0,300.0,2026-08-31T13:18:31.879Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,24.0,udacity,human_bbox_annotation,3,1478898087511960878.jpg,"car, track",,2.0,bbox,,"[[31,65,324,282]]",1,480.0,300.0,2026-08-31T13:18:43.327Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,25.0,single/solo,human_bbox_annotation,3,ILSVRC2013_val_00004426.JPEG,koala bear,,1.0,bbox,,"[[65,95,324,465]]",1,332.0,500.0,2026-08-31T13:18:52.878Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,26.0,single/solo,human_bbox_annotation,3,ILSVRC2013_val_00004383.JPEG,person,,1.0,bbox,,"[[47,28,303,487]]",1,333.0,500.0,2026-08-31T13:19:00.855Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,27.0,single/solo,human_bbox_annotation,3,ILSVRC2012_val_00043661.JPEG,sal t or pepper shaker,,1.0,bbox,,"[[122,78,343,519]]",1,380.0,571.0,2026-08-31T13:19:06.447Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,28.0,single/multi,human_bbox_annotation,3,ILSVRC2012_val_00029698.JPEG,bird,,1.0,bbox,,"[[143,41,447,317]]",1,500.0,375.0,2026-08-31T13:19:13.686Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,29.0,single/multi,human_bbox_annotation,3,ILSVRC2013_val_00001740.JPEG,bicycl e,,1.0,bbox,,"[[226,202,343,356]]",1,333.0,500.0,2026-08-31T13:19:19.535Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,30.0,single/multi,human_bbox_annotation,3,ILSVRC2012_val_00035151.JPEG,burd,,1.0,reject,unclear_image,[],0,500.0,384.0,2026-08-31T13:19:26.783Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,31.0,multi,human_bbox_annotation,3,ILSVRC2012_val_00026051.JPEG,"bookshelf, dog",,2.0,bbox,,"[[84,65,382,401]]",1,415.0,500.0,2026-08-31T13:19:35.894Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,32.0,multi,human_bbox_annotation,3,ILSVRC2012_val_00018814.JPEG,"croquet ball, person, pingpogg bawl",,3.0,bbox,,"[[126,35,380,384]]",1,500.0,417.0,2026-08-31T13:19:43.550Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,33.0,multi,human_bbox_annotation,3,ILSVRC2012_val_00004068.JPEG,"axe, person",,2.0,reject,other,[],0,375.0,500.0,2026-08-31T13:19:47.782Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,34.0,udacity,human_bbox_annotation,3,1478898087511960878.jpg,"car, truck",,2.0,bbox,,"[[61,33,451,346]]",1,480.0,300.0,2026-08-31T13:19:52.894Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,35.0,udacity,human_bbox_annotation,3,1478896071431847989.jpg,cav,,1.0,reject,other,[],0,480.0,300.0,2026-08-31T13:19:56.942Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,36.0,udacity,human_bbox_annotation,3,1478895568695802824.jpg,car,,1.0,bbox,,"[[32,135,101,231]]",1,480.0,300.0,2026-08-31T13:20:03.014Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,37.0,single/solo,human_bbox_annotation,3,ILSVRC2013_val_00001634.JPEG,table,,1.0,bbox,,"[[22,32,444,489]]",1,500.0,500.0,2026-08-31T13:20:11.246Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,38.0,single/solo,human_bbox_annotation,3,ILSVRC2012_val_00026917.JPEG,butterfly,,1.0,bbox,,"[[223,112,450,337]]",1,500.0,443.0,2026-08-31T13:20:17.735Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,39.0,single/solo,human_bbox_annotation,3,ILSVRC2012_val_00024314.JPEG,sneak,,1.0,bbox,,"[[154,182,481,386]]",1,640.0,480.0,2026-08-31T13:20:26.006Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,40.0,single/multi,human_bbox_annotation,3,ILSVRC2012_val_00035101.JPEG,zebra,,1.0,bbox,,"[[37,25,471,381]]",1,500.0,421.0,2026-08-31T13:20:39.623Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,41.0,single/multi,human_bbox_annotation,3,ILSVRC2012_val_00035612.JPEG,mokney,,1.0,bbox,,"[[129,53,385,534]]",1,500.0,500.0,2026-08-31T13:20:44.150Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,42.0,single/multi,human_bbox_annotation,3,ILSVRC2012_val_00035457.JPEG,cart,,1.0,bbox,,"[[68,160,588,351],[11,54,252,177]]",2,624.0,396.0,2026-08-31T13:21:00.742Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,43.0,multi,human_bbox_annotation,3,ILSVRC2012_val_00035378.JPEG,"bird, dog",,2.0,bbox,,"[[100,58,405,347]]",1,500.0,400.0,2026-08-31T13:21:07.846Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,44.0,multi,human_bbox_annotation,3,ILSVRC2012_val_00044472.JPEG,"hat with a wide brim, person",,2.0,bbox,,"[[74,0,370,121]]",1,375.0,500.0,2026-08-31T13:21:22.453Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,45.0,multi,human_bbox_annotation,3,ILSVRC2013_val_00003860.JPEG,"digital clock, person",,2.0,bbox,,"[[117,247,317,396]]",1,500.0,500.0,2026-08-31T13:21:41.342Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,46.0,udacity,human_bbox_annotation,3,1478732233783674595.jpg,car,,1.0,reject,unclear_image,[],0,480.0,300.0,2026-08-31T13:21:44.725Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,48.0,udacity,human_bbox_annotation,3,1479501447174309879.jpg,car,,1.0,bbox,,"[[11,72,386,255]]",1,480.0,300.0,2026-08-31T13:22:29.109Z,2026-08-31T13:22:37.165Z
annotator_0025,session_0025,49.0,udacity,human_bbox_annotation,3,1479500714623724165.jpg,car,,1.0,bbox,,"[[44,108,217,253]]",1,480.0,300.0,2026-08-31T13:22:34.813Z,2026-08-31T13:22:37.165Z
annotator_0026,session_0026,,single/solo,human_bbox_annotation,3,ILSVRC2012_val_00006233.JPEG,diaper,,1.0,skip,,[],0,375.0,500.0,2026-08-31T13:16:10.197Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,1.0,single/solo,human_bbox_annotation,3,ILSVRC2012_val_00010994.JPEG,dot,,1.0,skip,,[],0,500.0,375.0,2026-08-31T13:17:53.493Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,2.0,single/solo,human_bbox_annotation,3,ILSVRC2012_val_00047845.JPEG,sneak,,1.0,skip,,[],0,500.0,375.0,2026-08-31T13:17:57.757Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,3.0,single/multi,human_bbox_annotation,3,ILSVRC2012_val_00041903.JPEG,salt or pepper shaker,,1.0,skip,,[],0,582.0,815.0,2026-08-31T13:18:10.949Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,4.0,single/multi,human_bbox_annotation,3,ILSVRC2012_val_00044520.JPEG,iuod,,1.0,skip,,[],0,500.0,241.0,2026-08-31T13:19:02.749Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,5.0,single/multi,human_bbox_annotation,3,ILSVRC2012_val_00004401.JPEG,islpod,,1.0,skip,,[],0,375.0,500.0,2026-08-31T13:19:08.277Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,6.0,multi,human_bbox_annotation,3,ILSVRC2012_val_00022857.JPEG,"dog, person",,2.0,skip,,[],0,500.0,375.0,2026-08-31T13:19:11.741Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,7.0,multi,human_bbox_annotation,3,ILSVRC2012_val_00039154.JPEG,"pirson, racket",,2.0,reject,unclear_label,[],0,500.0,376.0,2026-08-31T13:19:42.493Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,8.0,multi,human_bbox_annotation,3,ILSVRC2012_val_00030479.JPEG,"dog, individual",,2.0,reject,unclear_image,[],0,500.0,375.0,2026-08-31T13:19:49.621Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,9.0,udacity,human_bbox_annotation,3,1479501431172538806.jpg,car,,1.0,skip,,[],0,480.0,300.0,2026-08-31T13:19:55.085Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,10.0,udacity,human_bbox_annotation,3,1479501447174309879.jpg,cab,,1.0,reject,unclear_label,[],0,480.0,300.0,2026-08-31T13:20:01.869Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,11.0,udacity,human_bbox_annotation,3,1479503322799978016.jpg,car,,1.0,reject,unclear_label,[],0,480.0,300.0,2026-08-31T13:20:05.253Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,12.0,single/solo,human_bbox_annotation,3,ILSVRC2012_val_00031771.JPEG,croquet ball,,1.0,reject,unclear_image,[],0,500.0,333.0,2026-08-31T13:20:10.533Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,13.0,single/solo,human_bbox_annotation,3,ILSVRC2012_val_00032258.JPEG,golf fihs,,1.0,reject,unclear_label,[],0,500.0,375.0,2026-08-31T13:20:17.717Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,14.0,single/solo,human_bbox_annotation,3,ILSVRC2012_val_00013465.JPEG,hippopotamus,,1.0,reject,unclear_image,[],0,396.0,500.0,2026-08-31T13:20:25.941Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,15.0,single/multi,human_bbox_annotation,3,ILSVRC2012_val_00048808.JPEG,isopod,,1.0,reject,other,[],0,500.0,375.0,2026-08-31T13:20:30.229Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,16.0,single/multi,human_bbox_annotation,3,ILSVRC2012_val_00039027.JPEG,dot,,1.0,reject,unclear_label,[],0,500.0,375.0,2026-08-31T13:20:35.373Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,17.0,single/multi,human_bbox_annotation,3,ILSVRC2012_val_00039795.JPEG,bare,,1.0,reject,unclear_label,[],0,250.0,168.0,2026-08-31T13:20:39.389Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,18.0,multi,human_bbox_annotation,3,ILSVRC2012_val_00004709.JPEG,"brassiere, person",,2.0,reject,unclear_label,[],0,338.0,500.0,2026-08-31T13:20:44.701Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,19.0,multi,human_bbox_annotation,3,ILSVRC2012_val_00006695.JPEG,"bow tie, ob oe, pearspn",,3.0,reject,unclear_label,[],0,867.0,996.0,2026-08-31T13:20:49.933Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,20.0,multi,human_bbox_annotation,3,ILSVRC2012_val_00004048.JPEG,"croquet ball, flower pot, ping-pong ball",,3.0,skip,,[],0,375.0,500.0,2026-08-31T13:20:54.917Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,21.0,udacity,human_bbox_annotation,3,1478896071431847989.jpg,car,,1.0,skip,,[],0,480.0,300.0,2026-08-31T13:20:58.165Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,22.0,udacity,human_bbox_annotation,3,1478898995863305961.jpg,can,,1.0,reject,unclear_label,[],0,480.0,300.0,2026-08-31T13:21:01.805Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,23.0,udacity,human_bbox_annotation,3,1478898087511960878.jpg,"car, track",,2.0,reject,unclear_label,[],0,480.0,300.0,2026-08-31T13:21:04.645Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,24.0,single/solo,human_bbox_annotation,3,ILSVRC2013_val_00004426.JPEG,koala bear,,1.0,skip,,[],0,332.0,500.0,2026-08-31T13:21:07.813Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,25.0,single/solo,human_bbox_annotation,3,ILSVRC2013_val_00004383.JPEG,person,,1.0,reject,unclear_label,[],0,333.0,500.0,2026-08-31T13:21:11.837Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,26.0,single/solo,human_bbox_annotation,3,ILSVRC2012_val_00043661.JPEG,sal t or pepper shaker,,1.0,skip,,[],0,380.0,571.0,2026-08-31T13:21:16.181Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,27.0,single/multi,human_bbox_annotation,3,ILSVRC2012_val_00029698.JPEG,bird,,1.0,reject,unclear_label,[],0,500.0,375.0,2026-08-31T13:21:20.669Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,29.0,single/multi,human_bbox_annotation,3,ILSVRC2013_val_00001740.JPEG,bicycl e,,1.0,reject,unclear_label,[],0,333.0,500.0,2026-08-31T13:21:28.917Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,30.0,single/multi,human_bbox_annotation,3,ILSVRC2012_val_00035151.JPEG,burd,,1.0,skip,,[],0,500.0,384.0,2026-08-31T13:21:36.141Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,31.0,multi,human_bbox_annotation,3,ILSVRC2012_val_00026051.JPEG,"bookshelf, dog",,2.0,reject,unclear_label,[],0,415.0,500.0,2026-08-31T13:21:40.525Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,32.0,multi,human_bbox_annotation,3,ILSVRC2012_val_00018814.JPEG,"croquet ball, person, pingpogg bawl",,3.0,reject,other,[],0,500.0,417.0,2026-08-31T13:21:44.381Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,34.0,multi,human_bbox_annotation,3,ILSVRC2012_val_00004068.JPEG,"axe, person",,2.0,reject,unclear_image,[],0,375.0,500.0,2026-08-31T13:21:51.302Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,35.0,udacity,human_bbox_annotation,3,1478898087511960878.jpg,"car, truck",,2.0,reject,unclear_image,[],0,480.0,300.0,2026-08-31T13:21:57.206Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,36.0,udacity,human_bbox_annotation,3,1478896071431847989.jpg,cav,,1.0,reject,unclear_label,[],0,480.0,300.0,2026-08-31T13:22:01.397Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,37.0,udacity,human_bbox_annotation,3,1478895568695802824.jpg,car,,1.0,reject,unclear_image,[],0,480.0,300.0,2026-08-31T13:22:06.557Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,38.0,single/solo,human_bbox_annotation,3,ILSVRC2013_val_00001634.JPEG,table,,1.0,reject,unclear_image,[],0,500.0,500.0,2026-08-31T13:22:12.566Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,39.0,single/solo,human_bbox_annotation,3,ILSVRC2012_val_00026917.JPEG,butterfly,,1.0,reject,unclear_label,[],0,500.0,443.0,2026-08-31T13:22:16.173Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,40.0,single/solo,human_bbox_annotation,3,ILSVRC2012_val_00024314.JPEG,sneak,,1.0,skip,,[],0,640.0,480.0,2026-08-31T13:22:21.309Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,41.0,single/multi,human_bbox_annotation,3,ILSVRC2012_val_00035101.JPEG,zebra,,1.0,reject,unclear_label,[],0,500.0,421.0,2026-08-31T13:22:27.389Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,42.0,single/multi,human_bbox_annotation,3,ILSVRC2012_val_00035612.JPEG,mokney,,1.0,reject,unclear_image,[],0,500.0,500.0,2026-08-31T13:22:31.917Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,43.0,single/multi,human_bbox_annotation,3,ILSVRC2012_val_00035457.JPEG,cart,,1.0,skip,,[],0,624.0,396.0,2026-08-31T13:22:39.653Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,44.0,multi,human_bbox_annotation,3,ILSVRC2012_val_00035378.JPEG,"bird, dog",,2.0,skip,,[],0,500.0,400.0,2026-08-31T13:22:43.302Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,45.0,multi,human_bbox_annotation,3,ILSVRC2012_val_00044472.JPEG,"hat with a wide brim, person",,2.0,skip,,[],0,375.0,500.0,2026-08-31T13:22:46.461Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,46.0,multi,human_bbox_annotation,3,ILSVRC2013_val_00003860.JPEG,"digital clock, person",,2.0,reject,unclear_label,[],0,500.0,500.0,2026-08-31T13:22:49.541Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,47.0,udacity,human_bbox_annotation,3,1478732233783674595.jpg,car,,1.0,reject,unclear_image,[],0,480.0,300.0,2026-08-31T13:22:52.557Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,48.0,udacity,human_bbox_annotation,3,1479501447174309879.jpg,car,,1.0,reject,unclear_label,[],0,480.0,300.0,2026-08-31T13:22:55.265Z,2026-08-31T13:23:31.235Z
annotator_0026,session_0026,49.0,udacity,human_bbox_annotation,3,1479500714623724165.jpg,car,,1.0,reject,unclear_label,[],0,480.0,300.0,2026-08-31T13:22:59.005Z,2026-08-31T13:23:31.235Z
annotator_0024,session_0027,,single/solo,human_bbox_annotation,3,ILSVRC2012_val_00006233.JPEG,diaper,,1.0,reject,unclear_image,[],0,375.0,500.0,2026-08-31T13:22:22.189Z,2026-08-31T13:25:05.398Z
annotator_0024,session_0027,1.0,single/solo,human_bbox_annotation,3,ILSVRC2012_val_00010994.JPEG,dot,,1.0,reject,unclear_label,[],0,500.0,375.0,2026-08-31T13:22:24.085Z,2026-08-31T13:25:05.398Z
annotator_0024,session_0027,2.0,single/solo,human_bbox_annotation,3,ILSVRC2012_val_00047845.JPEG,sneak,,1.0,reject,unclear_label,[],0,500.0,375.0,2026-08-31T13:22:27.523Z,2026-08-31T13:25:05.398Z
annotator_0024,session_0027,3.0,single/multi,human_bbox_annotation,3,ILSVRC2012_val_00041903.JPEG,salt or pepper shaker,,1.0,reject,unclear_image,[],0,582.0,815.0,2026-08-31T13:22:29.236Z,2026-08-31T13:25:05.398Z
annotator_0024,session_0027,4.0,single/multi,human_bbox_annotation,3,ILSVRC2012_val_00044520.JPEG,iuod,,1.0,reject,unclear_label,[],0,500.0,241.0,2026-08-31T13:22:31.572Z,2026-08-31T13:25:05.398Z
annotator_0024,session_0027,6.0,single/multi,human_bbox_annotation,3,ILSVRC2012_val_00004401.JPEG,islpod,,1.0,reject,unclear_image,[],0,375.0,500.0,2026-08-31T13:22:34.900Z,2026-08-31T13:25:05.398Z
annotator_0024,session_0027,7.0,multi,human_bbox_annotation,3,ILSVRC2012_val_00022857.JPEG,"dog, person",,2.0,reject,unclear_image,[],0,500.0,375.0,2026-08-31T13:22:36.996Z,2026-08-31T13:25:05.398Z
annotator_0024,session_0027,8.0,multi,human_bbox_annotation,3,ILSVRC2012_val_00039154.JPEG,"pirson, racket",,2.0,reject,unclear_label,[],0,500.0,376.0,2026-08-31T13:22:39.116Z,2026-08-31T13:25:05.398Z
annotator_0024,session_0027,9.0,multi,human_bbox_annotation,3,ILSVRC2012_val_00030479.JPEG,"dog, individual",,2.0,reject,unclear_image,[],0,500.0,375.0,2026-08-31T13:22:41.316Z,2026-08-31T13:25:05.398Z
annotator_0024,session_0027,10.0,udacity,human_bbox_annotation,3,1479501431172538806.jpg,car,,1.0,bbox,,"[[111,77,470,241]]",1,480.0,300.0,2026-08-31T13:22:45.380Z,2026-08-31T13:25:05.398Z
annotator_0024,session_0027,11.0,udacity,human_bbox_annotation,3,1479501447174309879.jpg,cab,,1.0,reject,unclear_label,[],0,480.0,300.0,2026-08-31T13:22:47.747Z,2026-08-31T13:25:05.398Z
annotator_0024,session_0027,12.0,udacity,human_bbox_annotation,3,1479503322799978016.jpg,car,,1.0,bbox,,"[[113,79,318,259]]",1,480.0,300.0,2026-08-31T13:22:51.498Z,2026-08-31T13:25:05.398Z
annotator_0024,session_0027,13.0,single/solo,human_bbox_annotation,3,ILSVRC2012_val_00031771.JPEG,croquet ball,,1.0,reject,unclear_label,[],0,500.0,333.0,2026-08-31T13:22:54.402Z,2026-08-31T13:25:05.398Z
annotator_0024,session_0027,14.0,single/solo,human_bbox_annotation,3,ILSVRC2012_val_00032258.JPEG,golf fihs,,1.0,reject,unclear_image,[],0,500.0,375.0,2026-08-31T13:22:56.235Z,2026-08-31T13:25:05.398Z
annotator_0024,session_0027,15.0,single/solo,human_bbox_annotation,3,ILSVRC2012_val_00013465.JPEG,hippopotamus,,1.0,reject,unclear_image,[],0,396.0,500.0,2026-08-31T13:23:00.131Z,2026-08-31T13:25:05.398Z
annotator_0024,session_0027,16.0,single/multi,human_bbox_annotation,3,ILSVRC2012_val_00048808.JPEG,isopod,,1.0,reject,unclear_image,[],0,500.0,375.0,2026-08-31T13:23:01.650Z,2026-08-31T13:25:05.398Z
annotator_0024,session_0027,17.0,single/multi,human_bbox_annotation,3,ILSVRC2012_val_00039027.JPEG,dot,,1.0,reject,unclear_image,[],0,500.0,375.0,2026-08-31T13:23:03.130Z,2026-08-31T13:25:05.398Z
annotator_0024,session_0027,18.0,single/multi,human_bbox_annotation,3,ILSVRC2012_val_00039795.JPEG,bare,,1.0,reject,unclear_label,[],0,250.0,168.0,2026-08-31T13:23:06.234Z,2026-08-31T13:25:05.398Z
annotator_0024,session_0027,19.0,multi,human_bbox_annotation,3,ILSVRC2012_val_00004709.JPEG,"brassiere, person",,2.0,reject,unclear_image,[],0,338.0,500.0,2026-08-31T13:23:07.962Z,2026-08-31T13:25:05.398Z
annotator_0024,session_0027,20.0,multi,human_bbox_annotation,3,ILSVRC2012_val_00006695.JPEG,"bow tie, ob oe, pearspn",,3.0,reject,unclear_image,[],0,867.0,996.0,2026-08-31T13:23:10.420Z,2026-08-31T13:25:05.398Z
annotator_0024,session_0027,21.0,multi,human_bbox_annotation,3,ILSVRC2012_val_00004048.JPEG,"croquet ball, flower pot, ping-pong ball",,3.0,reject,unclear_image,[],0,375.0,500.0,2026-08-31T13:23:12.666Z,2026-08-31T13:25:05.398Z
annotator_0024,session_0027,22.0,udacity,human_bbox_annotation,3,1478896071431847989.jpg,car,,1.0,reject,unclear_image,[],0,480.0,300.0,2026-08-31T13:23:14.067Z,2026-08-31T13:25:05.398Z
annotator_0024,session_0027,23.0,udacity,human_bbox_annotation,3,1478898995863305961.jpg,can,,1.0,reject,unclear_label,[],0,480.0,300.0,2026-08-31T13:23:24.699Z,2026-08-31T13:25:05.398Z
annotator_0024,session_0027,24.0,udacity,human_bbox_annotation,3,1478898087511960878.jpg,"car, track",,2.0,reject,unclear_image,[],0,480.0,300.0,2026-08-31T13:23:26.386Z,2026-08-31T13:25:05.398Z
annotator_0024,session_0027,25.0,single/solo,human_bbox_annotation,3,ILSVRC2013_val_00004426.JPEG,koala bear,,1.0,reject,unclear_image,[],0,332.0,500.0,2026-08-31T13:23:27.971Z,2026-08-31T13:25:05.398Z
annotator_0024,session_0027,26.0,single/solo,human_bbox_annotation,3,ILSVRC2013_val_00004383.JPEG,person,,1.0,bbox,,"[[12,8,309,510]]",1,333.0,500.0,2026-08-31T13:23:38.986Z,2026-08-31T13:25:05.398Z
annotator_0024,session_0027,27.0,single/solo,human_bbox_annotation,3,ILSVRC2012_val_00043661.JPEG,sal t or pepper shaker,,1.0,reject,unclear_label,[],0,380.0,571.0,2026-08-31T13:23:43.073Z,2026-08-31T13:25:05.398Z
annotator_0024,session_0027,28.0,single/multi,human_bbox_annotation,3,ILSVRC2012_val_00029698.JPEG,bird,,1.0,reject,unclear_image,[],0,500.0,375.0,2026-08-31T13:23:44.514Z,2026-08-31T13:25:05.398Z
